date,country,energy_demand,outlier_flag,demand_z,demand_lag1,demand_lag7,demand_roll,demand_anomaly,daily_count,temperature_mean,temperature_max,precipitation,windspeed_max,is_bank_holiday,is_weekend,Amount of collisions happen each day
04/03/2010,England,29015.4,0,0.303590232,0.17831166,0.201122239,-0.10661851,0.410208742,1493.52,2.233,7.664,0.000,18.541,0,0,226
04/03/2010,Scotland,28975.4,0,0.294609689,0.303590232,0.210215038,-0.091980225,0.386589914,98,3.417,6.976,0.525,22.584,0,0,11
04/03/2010,Wales,29173.9,0,0.339175632,0.294609689,0.21091103,-0.079923847,0.419099479,208.06,2.958,7.378,0.000,13.368,0,0,9
05/03/2010,England,28535,0,0.195733913,0.339175632,0.141154665,-0.061600332,0.257334245,1493.52,2.871,5.974,0.040,16.289,0,0,188
05/03/2010,Scotland,24968.3,0,-0.605038633,0.195733913,-0.772952331,-0.053803297,-0.551235336,115,3.938,6.738,0.075,13.226,0,0,20
05/03/2010,Wales,24029,0,-0.815924228,-0.605038633,-0.915091871,-0.029815625,-0.786108602,208.06,4.323,7.812,0.000,16.267,0,0,12
06/03/2010,England,28638.2,0,0.218903713,-0.815924228,0.17831166,-0.015648819,0.234552533,1493.52,-0.737,3.224,0.000,13.196,0,1,314
06/03/2010,Scotland,29482.7,0,0.408505422,0.218903713,0.303590232,-0.009849955,0.418355377,159,3.031,6.063,0.000,11.351,0,1,17
06/03/2010,Wales,29393.1,0,0.388389006,0.408505422,0.294609689,0.00513793,0.383251077,208.06,0.667,4.145,0.000,18.282,0,1,17
07/03/2010,England,29022.7,0,0.305229181,0.388389006,0.339175632,0.018534975,0.286694205,1493.52,0.285,5.584,0.000,14.374,0,1,265
07/03/2010,Scotland,28660.7,0,0.223955269,0.305229181,0.195733913,0.013685482,0.210269787,171,2.587,5.801,0.000,7.985,0,1,13
07/03/2010,Wales,24868.7,0,-0.627400184,0.223955269,-0.605038633,0.017717104,-0.645117289,208.06,1.149,5.528,0.000,16.765,0,1,21
08/03/2010,England,23487.5,0,-0.937498325,-0.627400184,-0.815924228,0.014522597,-0.952020922,1493.52,3.035,7.224,0.000,17.413,0,0,255
08/03/2010,Scotland,28167.4,0,0.113202725,-0.937498325,0.218903713,-0.002845131,0.116047856,159,2.656,5.826,0.000,7.221,0,0,25
08/03/2010,Wales,28657.7,0,0.223281728,0.113202725,0.408505422,-0.017945272,0.241227,208.06,3.260,7.295,0.000,17.579,0,0,13
09/03/2010,England,28820.9,0,0.259922342,0.223281728,0.388389006,-0.0444058,0.304328142,1493.52,3.767,5.914,0.000,18.815,0,0,319
09/03/2010,Scotland,29342.4,0,0.377006169,0.259922342,0.305229181,-0.062758181,0.439764349,215,1.497,5.838,0.000,10.825,0,0,23
09/03/2010,Wales,29161.2,0,0.33632431,0.377006169,0.223955269,-0.052504325,0.388828635,208.06,3.905,5.995,0.000,20.302,0,0,17
10/03/2010,England,25583,0,-0.467030142,0.33632431,-0.627400184,-0.036451605,-0.430578537,1493.52,2.629,6.443,0.000,15.381,0,0,237
10/03/2010,Scotland,24149.8,0,-0.788802989,-0.467030142,-0.937498325,-0.013541599,-0.77526139,212,3.715,8.126,0.400,22.949,0,0,17
10/03/2010,Wales,28829.3,0,0.261808256,-0.788802989,0.113202725,0.007700592,0.254107664,208.06,3.300,7.128,0.000,15.045,0,0,15
11/03/2010,England,29151.1,0,0.334056723,0.261808256,0.223281728,0.028929953,0.305126769,1493.52,4.756,8.454,1.020,20.891,0,0,356
11/03/2010,Scotland,29081.5,0,0.318430578,0.334056723,0.259922342,0.044754953,0.273675626,120,5.018,7.138,0.150,18.687,0,0,24
11/03/2010,Wales,28401.4,0,0.1657389,0.318430578,0.377006169,0.053113272,0.112625628,208.06,5.262,9.495,0.133,20.230,0,0,15
12/03/2010,England,27436,0,-0.051006499,0.1657389,0.33632431,0.022932234,-0.073938733,1493.52,4.678,8.634,0.020,18.682,0,0,198
12/03/2010,Scotland,24283.4,0,-0.758807976,-0.051006499,-0.467030142,-0.032400739,-0.726407237,169,5.205,8.451,0.000,24.640,0,0,13
12/03/2010,Wales,23557.6,0,-0.921759924,-0.758807976,-0.788802989,-0.074083287,-0.847676638,208.06,4.848,8.162,0.000,15.211,0,0,18
13/03/2010,England,28628.5,0,0.216725932,-0.921759924,0.261808256,-0.093077134,0.309803066,1493.52,6.072,9.513,0.040,24.931,0,1,253
13/03/2010,Scotland,29762.6,0,0.47134677,0.216725932,0.334056723,-0.099517467,0.570864237,244,6.099,8.526,2.250,22.524,0,1,22
13/03/2010,Wales,29267,0,0.360077845,0.47134677,0.318430578,-0.079904603,0.439982448,208.06,5.951,8.762,0.000,20.261,0,1,8
14/03/2010,England,28796.9,0,0.254534017,0.360077845,0.1657389,-0.073954993,0.32848901,1493.52,5.821,9.364,0.140,25.814,0,1,212
14/03/2010,Scotland,27863.5,0,0.044973052,0.254534017,-0.051006499,-0.061269976,0.106243028,245,6.667,8.813,2.275,28.099,0,1,15
14/03/2010,Wales,24630.9,0,-0.680789511,0.044973052,-0.758807976,-0.047558612,-0.633230899,208.06,5.206,8.812,0.000,17.574,0,1,8
15/03/2010,England,23944.6,0,-0.834873173,-0.680789511,-0.921759924,-0.036413117,-0.798460056,1493.52,5.274,9.714,0.000,16.239,0,0,232
15/03/2010,Scotland,28238,0,0.129053383,-0.834873173,0.216725932,-0.024000724,0.153054107,104,5.264,8.488,0.000,16.219,0,0,9
15/03/2010,Wales,28697.5,0,0.232217368,0.129053383,0.47134677,-0.036525374,0.268742742,208.06,4.725,9.145,0.000,19.338,0,0,13
16/03/2010,England,28087.4,0,0.09524164,0.232217368,0.360077845,-0.070686717,0.165928357,1493.52,8.040,12.784,0.000,20.074,0,0,274
16/03/2010,Scotland,27814.5,0,0.033971887,0.09524164,0.254534017,-0.108520461,0.142492347,188,7.674,11.201,1.275,24.475,0,0,13
16/03/2010,Wales,27412.7,0,-0.056237665,0.033971887,0.044973052,-0.140029336,0.083791671,208.06,8.515,11.778,0.033,20.162,0,0,15
17/03/2010,England,24241.7,0,-0.768170192,-0.056237665,-0.680789511,-0.15448801,-0.613682182,1493.52,9.950,13.984,0.620,27.397,0,0,251
17/03/2010,Scotland,23499.6,0,-0.934781711,-0.768170192,-0.834873173,-0.166970965,-0.767810747,110,9.196,11.551,0.725,30.745,0,0,17
17/03/2010,Wales,27377.1,0,-0.064230348,-0.934781711,0.129053383,-0.181243613,0.117013265,208.06,9.578,12.245,4.900,27.461,0,0,16
18/03/2010,England,27668.3,0,0.001148003,-0.064230348,0.232217368,-0.208855575,0.210003578,1493.52,9.607,11.454,3.420,23.826,0,0,272
18/03/2010,Scotland,27620,0,-0.009696002,0.001148003,0.09524164,-0.241865484,0.232169481,101,8.593,10.501,1.025,37.705,0,0,14
18/03/2010,Wales,27054,0,-0.136770682,-0.009696002,0.033971887,-0.256856576,0.120085893,208.06,8.946,10.528,6.000,22.666,0,0,11
19/03/2010,England,26911,0,-0.168876123,-0.136770682,-0.056237665,-0.281248371,0.112372249,1493.52,9.409,10.814,8.460,22.492,0,0,312
19/03/2010,Scotland,24315.1,0,-0.751690896,-0.168876123,-0.768170192,-0.297339579,-0.454351316,168,6.652,10.188,0.050,15.660,0,0,15
19/03/2010,Wales,23571.6,0,-0.918616734,-0.751690896,-0.934781711,-0.294985394,-0.62363134,208.06,9.279,10.478,10.833,23.191,0,0,12
20/03/2010,England,27563.5,0,-0.022381019,-0.918616734,-0.064230348,-0.292676112,0.270295093,1493.52,7.490,12.224,0.140,17.320,0,1,255
20/03/2010,Scotland,27961.6,0,0.066997833,-0.022381019,0.001148003,-0.286697636,0.353695469,289,5.278,9.451,0.000,20.254,0,1,19
20/03/2010,Wales,27708.1,0,0.010083643,0.066997833,-0.009696002,-0.277290518,0.287374161,208.06,7.350,10.912,0.167,19.577,0,1,9
21/03/2010,England,27827,0,0.036778306,0.010083643,-0.136770682,-0.274464854,0.31124316,1493.52,8.244,10.384,1.480,30.930,0,1,206
21/03/2010,Scotland,27519,0,-0.032371873,0.036778306,-0.168876123,-0.249672141,0.217300269,239,6.804,9.276,4.025,28.589,0,1,7
21/03/2010,Wales,24488.7,0,-0.71271534,-0.032371873,-0.751690896,-0.230171534,-0.482543806,208.06,8.014,9.545,3.433,29.775,0,1,6
22/03/2010,England,23270,0,-0.986330027,-0.71271534,-0.918616734,-0.224603598,-0.761726429,1493.52,6.469,10.914,2.360,23.466,0,0,257
22/03/2010,Scotland,27439.8,0,-0.050153347,-0.986330027,-0.022381019,-0.234276925,0.184123578,83,6.305,9.576,0.000,26.074,0,0,12
22/03/2010,Wales,28410.2,0,0.16771462,-0.050153347,0.066997833,-0.238244401,0.40595902,208.06,6.537,9.945,6.667,24.326,0,0,12
23/03/2010,England,27987.6,0,0.072835186,0.16771462,0.010083643,-0.223856288,0.296691474,1493.52,10.126,13.614,2.420,21.034,0,0,275
23/03/2010,Scotland,28159.3,0,0.111384165,0.072835186,0.036778306,-0.214891782,0.326275948,135,7.242,10.263,1.475,22.539,0,0,13
23/03/2010,Wales,27510.2,0,-0.034347592,0.111384165,-0.032371873,-0.204233802,0.16988621,208.06,9.426,11.778,4.467,21.721,0,0,15
24/03/2010,England,24585.5,0,-0.690982427,-0.034347592,-0.71271534,-0.204516048,-0.486466379,1493.52,10.069,12.524,8.240,25.709,0,0,266
24/03/2010,Scotland,24060.5,0,-0.80885205,-0.690982427,-0.986330027,-0.201411346,-0.607440704,69,5.624,7.488,1.600,17.355,0,0,21
24/03/2010,Wales,27691.8,0,0.006424072,-0.80885205,-0.050153347,-0.176057349,0.182481421,208.06,9.080,11.078,11.333,22.644,0,0,13
25/03/2010,England,27128.3,0,-0.120089324,0.006424072,0.16771462,-0.167974861,0.047885537,1493.52,8.548,11.374,3.600,29.008,0,0,301
25/03/2010,Scotland,28569.5,0,0.203479631,-0.120089324,0.072835186,-0.20908971,0.412569341,68,6.634,7.826,10.725,26.520,0,0,28
25/03/2010,Wales,28645.7,0,0.220587565,0.203479631,0.111384165,-0.190426218,0.411013783,208.06,8.352,11.178,5.933,25.184,0,0,13
26/03/2010,England,27512.2,0,-0.033898565,0.220587565,-0.034347592,-0.174825732,0.140927167,1493.52,7.861,10.724,0.700,22.075,0,0,301
26/03/2010,Scotland,23882.8,0,-0.848748112,-0.033898565,-0.690982427,-0.174761585,-0.673986526,60,6.554,9.501,0.150,26.790,0,0,26
26/03/2010,Wales,22549.7,0,-1.14804715,-0.848748112,-0.80885205,-0.19729954,-0.95074761,208.06,7.696,9.995,0.200,20.428,0,0,19
27/03/2010,England,23668.4,0,-0.896883821,-1.14804715,0.006424072,-0.245755983,-0.651127838,1493.52,7.448,10.534,1.340,23.685,0,1,220
27/03/2010,Scotland,28081.1,0,0.093827204,-0.896883821,-0.120089324,-0.374799968,0.468627172,79,5.826,8.526,3.175,29.836,0,1,15
27/03/2010,Wales,28692,0,0.230982543,0.093827204,0.203479631,-0.344240464,0.575223007,208.06,7.710,9.728,0.933,16.140,0,1,11
28/03/2010,England,28635.2,0,0.218230173,0.230982543,0.220587565,-0.340311476,0.558541649,1493.52,7.367,10.561,4.123,22.614,0,1,207
28/03/2010,Scotland,28219,0,0.124787625,0.218230173,-0.033898565,-0.340648247,0.465435872,96,4.240,6.909,3.863,25.966,0,1,8
28/03/2010,Wales,24837.2,0,-0.634472362,0.124787625,-0.848748112,-0.317978791,-0.316493571,208.06,8.051,10.441,5.567,19.464,0,1,13
29/03/2010,England,23920.9,0,-0.840194145,-0.634472362,-1.14804715,-0.28736797,-0.552826175,1493.52,7.356,10.494,6.920,21.530,0,0,277
29/03/2010,Scotland,27924.6,0,0.058690831,-0.840194145,-0.896883821,-0.243388969,0.302079799,54,2.706,5.088,4.750,21.759,0,0,17
29/03/2010,Wales,29122.3,0,0.327590732,0.058690831,0.093827204,-0.106878304,0.434469036,208.06,8.471,11.145,10.500,23.022,0,0,10
30/03/2010,England,29542.8,0,0.421998688,0.327590732,0.230982543,-0.073483515,0.495482202,1493.52,7.689,10.494,6.060,25.488,0,0,262
30/03/2010,Scotland,29383.2,0,0.386166322,0.421998688,0.218230173,-0.046195494,0.432361816,48,2.149,2.988,23.675,35.095,0,0,31
30/03/2010,Wales,28485.3,0,0.184575589,0.386166322,0.124787625,-0.022204615,0.206780204,208.06,6.540,8.662,9.633,32.049,0,0,8
31/03/2010,England,25165.7,0,-0.560719654,0.184575589,-0.634472362,-0.013663478,-0.547056176,1493.52,3.662,5.374,4.500,33.290,0,0,253
31/03/2010,Scotland,24418.6,0,-0.728453741,-0.560719654,-0.840194145,-0.003127377,-0.725326365,58,1.575,2.288,16.450,33.196,0,0,18
31/03/2010,Wales,28362.3,0,0.15696042,-0.728453741,0.058690831,0.012835538,0.144124882,208.06,3.756,5.745,8.033,37.560,0,0,19
01/04/2010,England,28675.5,0,0.22727807,0.15696042,0.327590732,0.026874051,0.200404019,1551,4.343,7.914,2.460,27.557,0,0,252
01/04/2010,Scotland,28388.1,0,0.16275287,0.22727807,0.421998688,0.01254367,0.1502092,109,2.592,4.888,1.175,26.495,0,0,19
01/04/2010,Wales,29101.9,0,0.323010655,0.16275287,0.386166322,-0.024491447,0.347502102,261.6,4.714,7.145,5.133,25.017,0,0,11
02/04/2010,England,28748,0,0.243555303,0.323010655,0.184575589,-0.033513685,0.277068988,1395,5.560,8.914,4.860,25.597,1,0,256
02/04/2010,Scotland,25908.3,0,-0.393995878,0.243555303,-0.560719654,-0.025088011,-0.368907867,163,2.508,6.426,0.000,17.310,1,0,20
02/04/2010,Wales,24738.9,0,-0.656542045,-0.393995878,-0.728453741,-0.001270329,-0.655271717,261.6,5.924,9.345,8.133,26.188,1,0,8
03/04/2010,England,28947.7,0,0.288390663,-0.656542045,0.15696042,0.009002771,0.279387892,1502,6.010,9.464,2.260,15.123,0,1,292
03/04/2010,Scotland,29968,0,0.517461857,0.288390663,0.22727807,0.02777852,0.489683338,93,4.789,7.526,5.575,15.433,0,1,26
03/04/2010,Wales,29636.9,0,0.443125415,0.517461857,0.16275287,0.069233346,0.373892068,261.6,6.188,9.145,1.933,14.467,0,1,19
04/04/2010,England,29915,0,0.505562638,0.443125415,0.323010655,0.109286567,0.396276071,1523,5.372,8.874,1.180,24.172,0,1,188
04/04/2010,Scotland,28989.3,0,0.297730427,0.505562638,0.243555303,0.135365422,0.162365006,109,4.617,7.938,1.425,15.277,0,1,12
04/04/2010,Wales,25846.8,0,-0.407803463,0.297730427,-0.393995878,0.143104725,-0.550908188,261.6,5.727,7.745,0.333,22.564,0,1,5
05/04/2010,England,25868.5,0,-0.402931518,-0.407803463,-0.656542045,0.141132213,-0.544063731,1566,8.001,12.074,1.760,30.924,0,0,307
05/04/2010,Scotland,30981.4,0,0.744983908,-0.402931518,0.288390663,0.177362289,0.567621619,69,7.187,10.813,7.925,32.923,0,0,12
05/04/2010,Wales,31352,0,0.828188636,0.744983908,0.517461857,0.242589895,0.585598741,261.6,8.802,11.445,2.800,32.256,0,0,14
06/04/2010,England,31201.1,0,0.794309539,0.828188636,0.443125415,0.286979435,0.507330104,1836,9.812,13.634,0.080,29.775,0,0,304
06/04/2010,Scotland,30696.7,0,0.681064895,0.794309539,0.505562638,0.337148595,0.343916299,59,8.057,8.763,10.400,33.226,0,0,20
06/04/2010,Wales,30078.1,0,0.542180801,0.681064895,0.297730427,0.362220346,0.179960455,261.6,9.348,12.028,1.933,30.443,0,0,13
07/04/2010,England,26790.4,0,-0.195952459,0.542180801,-0.407803463,0.397141828,-0.593094287,1607,8.445,11.854,1.100,18.719,0,0,226
07/04/2010,Scotland,26286.5,0,-0.309084846,-0.195952459,-0.402931518,0.427406257,-0.736491104,104,6.661,9.751,0.300,15.347,0,0,20
07/04/2010,Wales,30422.6,0,0.619525726,-0.309084846,0.744983908,0.440812925,0.178712801,261.6,7.979,11.145,0.400,18.883,0,0,9
08/04/2010,England,30376.9,0,0.609265455,0.619525726,0.828188636,0.422890327,0.186375128,1951,8.017,13.263,0.000,14.900,0,0,300
08/04/2010,Scotland,30325.8,0,0.597792812,0.609265455,0.794309539,0.391615587,0.206177225,92,8.622,11.438,0.100,23.243,0,0,28
08/04/2010,Wales,30515.1,0,0.640293231,0.597792812,0.681064895,0.363541769,0.276751462,261.6,7.642,12.145,0.000,12.170,0,0,13
09/04/2010,England,29774.1,0,0.473928676,0.640293231,0.542180801,0.357717246,0.116211431,2290,9.874,14.874,0.000,8.407,0,0,254
09/04/2010,Scotland,26332.9,0,-0.298667417,0.473928676,-0.195952459,0.347966942,-0.646634359,150,8.322,11.401,0.300,13.297,0,0,20
09/04/2010,Wales,25273.2,0,-0.536584446,-0.298667417,-0.309084846,0.333293377,-0.869877822,261.6,8.626,13.828,0.000,7.626,0,0,18
10/04/2010,England,28899.3,0,0.277524206,-0.536584446,0.619525726,0.300793434,-0.023269228,2436,10.659,16.184,0.000,10.382,0,1,314
10/04/2010,Scotland,30840.2,0,0.713282592,0.277524206,0.609265455,0.251936074,0.461346518,289,8.929,14.076,0.000,10.035,0,1,26
10/04/2010,Wales,31466.4,0,0.853872989,0.713282592,0.597792812,0.266795665,0.587077324,261.6,10.806,16.628,0.000,8.997,0,1,14
11/04/2010,England,32027.9,0,0.979937358,0.853872989,0.640293231,0.303378547,0.67655881,2344,8.097,11.814,0.000,19.484,0,1,333
11/04/2010,Scotland,31271.3,0,0.810070391,0.979937358,0.473928676,0.351899137,0.458171255,398,9.175,14.001,0.000,11.937,0,1,24
11/04/2010,Wales,27338.6,0,-0.072874121,0.810070391,-0.298667417,0.399919382,-0.472793503,261.6,10.235,13.528,0.000,16.952,0,1,19
12/04/2010,England,27175.8,0,-0.10942493,-0.072874121,-0.536584446,0.432175567,-0.541600497,2140,7.436,11.814,0.120,18.070,0,0,160
12/04/2010,Scotland,31411.6,0,0.841569645,-0.10942493,0.277524206,0.493198355,0.34837129,382,8.688,13.776,0.075,14.209,0,0,14
12/04/2010,Wales,31987.8,0,0.970934363,0.841569645,0.713282592,0.573776275,0.397158089,261.6,8.303,12.662,0.000,18.026,0,0,14
13/04/2010,England,32770.1,0,1.146571328,0.970934363,0.853872989,0.610583671,0.535987657,2013,7.059,11.784,0.000,20.052,0,0,305
13/04/2010,Scotland,32956.8,0,1.188488012,1.146571328,0.979937358,0.652397719,0.536090292,283,7.171,9.038,0.000,15.354,0,0,17
13/04/2010,Wales,32047.6,0,0.984360275,1.188488012,0.810070391,0.68219067,0.302169605,261.6,8.706,12.878,0.000,17.138,0,0,18
14/04/2010,England,28521.9,0,0.192792785,0.984360275,-0.072874121,0.707089225,-0.514296439,2028,7.114,10.464,0.000,20.972,0,0,205
14/04/2010,Scotland,28000.6,0,0.075753862,0.192792785,-0.10942493,0.74504164,-0.669287778,342,5.947,8.801,0.000,11.872,0,0,21
14/04/2010,Wales,33113.2,0,1.223601934,0.075753862,0.841569645,0.771495753,0.452106181,261.6,8.135,10.928,0.000,20.419,0,0,16
15/04/2010,England,33229.2,0,1.249645508,1.223601934,0.970934363,0.826071794,0.423573714,2070,6.649,11.054,0.000,17.206,0,0,251
15/04/2010,Scotland,31531.3,0,0.868443919,1.249645508,1.146571328,0.865887672,0.002556247,315,7.331,10.451,0.000,13.012,0,0,15
15/04/2010,Wales,31472.9,0,0.855332327,0.868443919,1.188488012,0.826155185,0.029177142,261.6,8.285,12.728,0.000,15.814,0,0,17
16/04/2010,England,30827.9,0,0.710521075,0.855332327,0.984360275,0.778561516,-0.068040441,2276,7.677,12.014,0.000,17.011,0,0,278
16/04/2010,Scotland,28039.2,0,0.084420086,0.710521075,0.192792785,0.73944163,-0.655021544,305,7.713,12.188,0.000,20.929,0,0,19
16/04/2010,Wales,27973.4,0,0.069647093,0.084420086,0.075753862,0.723959816,-0.654312723,261.6,8.509,12.162,0.000,20.054,0,0,18
17/04/2010,England,32193.3,0,1.017071902,0.069647093,1.223601934,0.72308742,0.293984482,2493,8.000,14.204,0.000,12.017,0,1,286
17/04/2010,Scotland,31859.5,0,0.942129273,1.017071902,1.249645508,0.69358313,0.248546143,221,7.458,10.138,1.025,25.045,0,1,18
17/04/2010,Wales,32114.9,0,0.999470038,0.942129273,0.868443919,0.649652239,0.349817799,261.6,7.993,13.262,0.000,8.744,0,1,18
18/04/2010,England,31527.9,0,0.867680573,0.999470038,0.855332327,0.668370256,0.199310317,2346,8.756,14.063,0.000,13.292,0,1,217
18/04/2010,Scotland,31554.4,0,0.873630183,0.867680573,0.710521075,0.670134291,0.203495891,172,5.388,7.113,2.125,15.675,0,1,20
18/04/2010,Wales,28698.5,0,0.232441882,0.873630183,0.084420086,0.693435592,-0.460993711,261.6,9.064,13.528,0.000,11.865,0,1,13
19/04/2010,England,28620.8,0,0.214997177,0.232441882,0.069647093,0.714581563,-0.499584386,1737,8.416,11.934,0.520,14.219,0,0,241
19/04/2010,Scotland,33911,0,1.402718859,0.214997177,1.017071902,0.735345861,0.667372998,201,4.546,8.088,1.450,24.299,0,0,9
19/04/2010,Wales,34387.2,0,1.50963222,1.402718859,0.942129273,0.790438283,0.719193937,261.6,9.844,12.912,0.167,16.603,0,0,9
20/04/2010,England,35142.6,0,1.67922977,1.50963222,0.999470038,0.871510133,0.807719637,1943,6.883,10.634,0.000,21.703,0,0,295
20/04/2010,Scotland,34666.6,0,1.572361312,1.67922977,0.867680573,0.968618666,0.603742645,174,4.827,6.788,0.750,30.290,0,0,16
20/04/2010,Wales,33292.6,0,1.263879668,1.572361312,0.873630183,1.069287343,0.194592325,261.6,7.274,10.595,0.000,16.672,0,0,10
21/04/2010,England,29975.2,0,0.519078355,1.263879668,0.232441882,1.12503727,-0.605958915,2185,5.761,10.154,0.000,15.343,0,0,292
21/04/2010,Scotland,30112.2,0,0.549836714,0.519078355,0.214997177,1.165985337,-0.616148624,303,4.888,8.851,0.075,21.416,0,0,20
21/04/2010,Wales,35071,0,1.663154599,0.549836714,1.402718859,1.213819557,0.449335042,261.6,6.488,10.778,0.000,13.914,0,0,24
22/04/2010,England,35536.7,0,1.767710568,1.663154599,1.50963222,1.251024663,0.516685905,2272,6.846,12.094,0.000,10.239,0,0,287
22/04/2010,Scotland,35135.5,0,1.677635724,1.767710568,1.67922977,1.287892998,0.389742726,247,5.493,9.176,0.975,20.258,0,0,13
22/04/2010,Wales,35208.6,0,1.694047666,1.677635724,1.572361312,1.287665277,0.406382389,261.6,7.844,12.345,0.000,10.357,0,0,17
23/04/2010,England,34645.9,0,1.567713881,1.694047666,1.263879668,1.305049042,0.262664839,2415,8.598,14.643,0.000,11.682,0,0,331
23/04/2010,Scotland,31344.8,0,0.826572139,1.567713881,0.519078355,1.348453929,-0.521881791,100,5.120,7.663,6.100,12.353,0,0,19
23/04/2010,Wales,30442.2,0,0.623926191,0.826572139,0.549836714,1.392381613,-0.768455421,261.6,9.135,13.945,0.000,10.676,0,0,13
24/04/2010,England,35133.5,0,1.677186697,0.623926191,1.663154599,1.402965824,0.274220873,2910,10.739,17.264,0.000,15.776,0,1,275
24/04/2010,Scotland,35603,0,1.782595817,1.677186697,1.767710568,1.404970409,0.377625408,257,8.999,13.876,1.125,13.852,0,1,19
24/04/2010,Wales,36435.5,0,1.969503363,1.782595817,1.677635724,1.407096874,0.56240649,261.6,10.367,16.645,0.000,16.938,0,1,10
25/04/2010,England,36947.2,0,2.084386956,1.969503363,1.694047666,1.448792251,0.635594706,1989,11.474,15.544,3.680,17.922,0,1,197
25/04/2010,Scotland,37267.9,0,2.156388458,2.084386956,1.567713881,1.504555006,0.651833452,106,9.787,13.101,3.875,17.665,0,1,7
25/04/2010,Wales,34252.4,0,1.479367791,2.156388458,0.826572139,1.588651375,-0.109283583,261.6,11.015,13.162,2.533,18.059,0,1,10
26/04/2010,England,34333.5,0,1.497575842,1.479367791,0.623926191,1.681907896,-0.184332055,1938,11.618,15.124,0.360,18.333,0,0,287
26/04/2010,Scotland,38773.1,0,2.494326282,1.497575842,1.677186697,1.806714989,0.687611292,115,10.464,12.901,0.150,23.225,0,0,17
26/04/2010,Wales,39028.1,0,2.551577242,2.494326282,1.782595817,1.923449216,0.628128026,261.6,11.048,13.728,0.033,17.713,0,0,15
27/04/2010,England,39057.8,0,2.558245295,2.551577242,1.969503363,2.033303705,0.52494159,2130,11.922,17.124,0.000,16.895,0,0,316
